0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
2255	civilisation	1.a	1.b	0.22628313302993774	0	0	9	1	0	1
2256	creme	1	2	0.38598132133483887	2	0	3	0	0	1
2257	creme	1	2.a	0.4240317940711975	2	0	3	0	0	1
2258	creme	1	3	0.5389608442783356	0	0	2	0	1	1
2259	creme	1	4	0.395504891872406	0	0	3	0	0	1
2260	creme	2	2.a	0.1627664566040039	3	0	0	1	0	0
2261	creme	2	3	0.5168385207653046	0	0	1	0	1	1
2262	creme	2	4	0.3354405164718628	0	0	0	0	0	1
2263	creme	2.a	3	0.4962403178215027	0	0	1	0	1	1
2264	creme	2.a	4	0.40611493587493896	0	0	0	0	0	1
2265	creme	3	4	0.5435038208961487	0	0	1	0	1	1
2266	cyklus	1	1.a	0.2008921504020691	2	0	1	1	0	1
2267	cyklus	1	2	0.35841721296310425	0	0	0	0	0	1
2268	cyklus	1.a	2	0.42980456352233887	0	0	1	0	0	1
2269	cylinder	1	1.a	0.23802053928375244	2	0	0	1	0	1
2270	cylinder	1	3	0.33510416746139526	2	0	2	0	0	1
2271	cylinder	1.a	3	0.3887796998023987	2	0	2	0	0	1
2272	dag	1	2	0.3548182249069214	2	0	18	0	0	1
2273	dag	1	2.a	0.39955151081085205	0	0	30	0	0	1
2274	dag	2	2.a	0.15553593635559082	0	0	12	1	0	0
2275	daglig	1	2	0.3942161202430725	0	0	8	0	0	1
2276	dagslys	1	1.a	0.4895171523094177	0	0	2	1	1	1
2277	dagsorden	1	1.b	0.1335669755935669	3	0	7	1	1	1
2278	dagsorden	1	1.c	0.364963173866272	3	0	7	1	1	1
2279	dagsorden	1.b	1.c	0.266960084438324	3	0	0	1	2	0
2280	dame	1	1.a	0.18656688928604126	2	0	0	1	0	0
2281	dame	1	2	0.5321756303310394	1	0	4	0	0	1
2282	dame	1.a	2	0.477469801902771	1	0	4	0	0	1
2283	damp	1	1.a	0.13243931531906128	0	0	2	1	0	0
2284	damp	1	1.b	0.4624297022819519	0	0	1	1	1	1
2285	damp	1.a	1.b	0.38920921087265015	0	0	1	1	1	1
2286	danne	1	1.a	0.3991962671279907	2	0	4	1	0	1
2287	danne	1	1.b	0.4020105004310608	3	0	5	1	0	1
2288	danne	1	2	0.379027783870697	3	0	8	0	0	1
2289	danne	1.a	1.b	0.5289789438247681	2	0	1	1	0	1
2290	danne	1.a	2	0.4507448673248291	2	0	12	0	0	1
2291	danne	1.b	2	0.44827795028686523	3	0	13	0	0	1
2292	dans	1	1.a	0.24269193410873413	4	0	9	1	0	0
2293	dans	1	2	0.16326606273651123	4	1	12	0	0	1
2294	dans	1.a	2	0.36529529094696045	3	0	3	0	0	1
2295	danse	1	1.a	0.20310145616531372	4	1	3	1	0	0
2296	danse	1	1.b	0.34519386291503906	0	1	7	1	0	0
2297	danse	1	2	0.23832762241363525	2	0	3	0	0	1
2298	danse	1.a	1.b	0.29663407802581787	0	1	4	1	0	0
2299	danse	1.a	2	0.23125970363616943	1	0	0	0	0	1
2300	danse	1.b	2	0.3376351594924927	0	0	4	0	0	1
2301	dansk	1	2	0.26740628480911255	1	0	11	0	0	1
2302	dansk	1	2	0.21487605571746826	0	0	6	0	0	1
2303	date	1	1.a	0.25161921977996826	0	0	1	1	0	1
2304	dekoration	1	1.a	0.4552125334739685	0	0	1	1	0	1
2305	dekoration	1	1.b	0.36474430561065674	0	0	2	1	0	1
2306	dekoration	1.a	1.b	0.2966426610946655	2	0	1	1	0	1
2307	del	1	1.a	0.3030720353126526	1	0	17	1	0	1
2308	del	1	1.b	0.22659802436828613	1	0	17	1	0	1
2309	del	1	2	0.29394543170928955	0	0	16	0	0	1
2310	del	1	2.a	0.3206218481063843	0	0	17	0	0	1
2311	del	1	5	0.28474563360214233	0	0	17	0	0	1
2312	del	1.a	1.b	0.2871708869934082	3	0	0	1	0	1
2313	del	1.a	2	0.3919951319694519	0	0	1	0	0	1
2314	del	1.a	2.a	0.2915371060371399	1	0	0	0	0	1
2315	del	1.a	5	0.3670874834060669	0	0	0	0	0	1
2316	del	1.b	2	0.3538791537284851	0	0	1	0	0	1
2317	del	1.b	2.a	0.3400961756706238	1	0	0	0	0	1
2318	del	1.b	5	0.29423606395721436	0	0	0	0	0	1
2319	del	2	2.a	0.33398717641830444	2	0	1	1	0	0
2320	del	2	5	0.2112329602241516	2	0	1	0	0	1
2321	del	2.a	5	0.37950003147125244	2	0	0	0	0	1
2322	dele	1	1.a	0.17876440286636353	2	1	1	1	0	0
2323	dele	1	1.b	0.34496498107910156	2	1	4	1	1	1
2324	dele	1	1.d	0.3416011333465576	3	1	0	1	0	1
2325	dele	1	2	0.09340447187423706	3	0	3	0	0	1
2326	dele	1	3	0.2986191511154175	1	0	9	0	0	1
2327	dele	1	3.a	0.3294752240180969	0	0	4	0	1	1
2328	dele	1	3.b	0.4369717836380005	1	0	0	0	1	1
2329	dele	1.a	1.b	0.2398049235343933	1	1	3	1	1	1
2330	dele	1.a	1.d	0.3340800404548645	2	1	1	1	0	1
2331	dele	1.a	2	0.2233831286430359	2	0	2	0	0	1
2332	dele	1.a	3	0.25270581245422363	1	0	8	0	0	1
2333	dele	1.a	3.a	0.3050581216812134	1	0	3	0	1	1
2334	dele	1.a	3.b	0.46245330572128296	2	0	1	0	1	1
2335	dele	1.b	1.d	0.423775315284729	2	1	4	1	1	1
2336	dele	1.b	2	0.370175838470459	2	0	1	0	1	1
2337	dele	1.b	3	0.3883460760116577	1	0	5	0	1	1
2338	dele	1.b	3.a	0.43025755882263184	0	0	0	0	2	1
2339	dele	1.b	3.b	0.5621963441371918	1	0	4	0	2	1
2340	dele	1.d	2	0.3134118914604187	3	0	3	0	0	1
2341	dele	1.d	3	0.42214131355285645	1	0	9	0	0	1
2342	dele	1.d	3.a	0.39090150594711304	0	0	4	0	1	1
2343	dele	1.d	3.b	0.45466190576553345	1	0	0	0	1	1
2344	dele	2	3	0.31872498989105225	1	0	6	0	0	1
2345	dele	2	3.a	0.3383747935295105	0	0	1	0	1	1
2346	dele	2	3.b	0.3857652544975281	1	0	3	0	1	1
2347	dele	3	3.a	0.29682493209838867	3	0	5	1	1	0
2348	dele	3	3.b	0.4011387228965759	1	0	9	1	1	0
2349	dele	3.a	3.b	0.41915154457092285	1	0	4	1	2	0
2350	delete	1	1.a	0.16623717546463013	0	0	8	1	0	0
2351	deltagelse	1	2	0.4980347156524658	0	0	5	0	0	1
2352	demokratisk	1	1.a	0.3369868993759155	0	0	14	1	0	0
2353	demokratisk	1	2	0.2656242847442627	0	0	13	0	0	1
2354	demokratisk	1.a	2	0.40911054611206055	0	0	1	0	0	1
2355	demonstrere	1	2	0.20385277271270752	4	0	1	0	0	0
2356	demonstrere	1	3	0.37595653533935547	1	0	1	0	0	1
2357	demonstrere	2	3	0.4087538719177246	1	0	0	0	0	1
2358	design	1	1.a	0.3416116237640381	0	0	1	1	0	1
2359	design	1	1.b	0.2039770483970642	0	0	6	1	0	1
2360	design	1.a	1.b	0.3672749996185303	0	0	5	1	0	1
2361	designe	1	1.a	0.35362333059310913	1	1	6	1	1	1
2362	dessert	1	1.a	0.29303574562072754	0	0	9	1	1	1
2363	diagnose	1	1.a	0.2018059492111206	0	0	2	1	0	1
2364	diagram	1	1.a	0.23906975984573364	0	0	0	1	0	0
2365	dialog	1	1.a	0.22478485107421875	3	0	11	1	0	0
2366	dialog	1	1.b	0.283947229385376	3	0	2	1	0	0
2367	dialog	1.a	1.b	0.40692973136901855	4	0	9	1	0	0
2368	diamant	1	1.a	0.2218230962753296	2	0	4	1	0	0
2369	diktere	1	1.a	0.32084017992019653	0	0	1	1	0	0
2370	diktere	1	2	0.3427119851112366	0	0	1	0	0	1
2371	diktere	1.a	2	0.40786266326904297	1	0	0	0	0	1
2372	dimension	1	1.a	0.3915473222732544	2	0	0	1	0	0
2373	dimension	1	1.b	0.2767212390899658	2	0	4	1	0	1
2374	dimension	1	2	0.3665285110473633	0	0	10	0	0	1
2375	dimension	1.a	1.b	0.3796151280403137	2	0	4	1	0	1
2376	dimension	1.a	2	0.4513760805130005	0	0	10	0	0	1
2377	dimension	1.b	2	0.409548819065094	0	0	6	0	0	1
2378	diplomat	1	1.a	0.34494835138320923	2	0	4	1	1	1
2379	diplomatisk	1	1.a	0.44575536251068115	0	0	5	1	1	1
2380	direkte	1	1.a	0.2979404926300049	1	0	2	1	0	0
2381	direkte	1	1.b	0.3260577917098999	1	0	4	1	0	1
2382	direkte	1	2	0.2866668701171875	0	0	12	0	0	1
2383	direkte	1	2.a	0.4115394949913025	0	0	9	0	0	1
2384	direkte	1	2.b	0.21278798580169678	0	0	10	0	0	1
2385	direkte	1	3	0.2390562891960144	1	0	7	0	0	1
2386	direkte	1	4	0.49603384733200073	0	0	6	0	0	1
2387	direkte	1.a	1.b	0.3555043935775757	1	0	2	1	0	1
2388	direkte	1.a	2	0.38315415382385254	0	0	14	0	0	1
2389	direkte	1.a	2.a	0.43664515018463135	0	0	7	0	0	1
2390	direkte	1.a	2.b	0.4297181963920593	0	0	8	0	0	1
2391	direkte	1.a	3	0.35784417390823364	1	0	5	0	0	1
2392	direkte	1.a	4	0.5852543711662292	0	0	4	0	0	1
2393	direkte	1.b	2	0.3094428777694702	0	0	16	0	0	1
2394	direkte	1.b	2.a	0.31139904260635376	0	0	5	0	0	1
2395	direkte	1.b	2.b	0.3331295847892761	0	0	6	0	0	1
2396	direkte	1.b	3	0.3084704875946045	1	0	3	0	0	1
2397	direkte	1.b	4	0.4752231240272522	0	0	2	0	0	1
2398	direkte	2	2.a	0.2536049485206604	0	0	21	1	0	0
2399	direkte	2	2.b	0.24948912858963013	0	0	22	1	0	0
2400	direkte	2	3	0.33304810523986816	0	0	19	0	0	1
2401	direkte	2	4	0.49512237310409546	0	0	18	0	0	1
2402	direkte	2.a	2.b	0.343769907951355	0	0	1	1	0	0
2403	direkte	2.a	3	0.40621089935302734	0	0	2	0	0	1
2404	direkte	2.a	4	0.5621622800827026	0	0	3	0	0	1
2405	direkte	2.b	3	0.29366111755371094	0	0	3	0	0	1
2406	direkte	2.b	4	0.4758593440055847	0	0	4	0	0	1
2407	direkte	3	4	0.5108542144298553	0	0	1	0	0	1
2408	dirigent	1	2	0.2983051538467407	2	0	3	0	0	1
2409	disciplin	1	2	0.3730407953262329	2	0	1	0	0	1
2410	disko	1	1.a	0.285714328289032	3	0	1	1	0	1
2411	diskret	1	1.a	0.3835098147392273	0	0	4	1	0	0
2412	diskret	1	2	0.6347914040088654	0	0	3	0	0	1
2413	diskret	1.a	2	0.5744328498840332	0	0	1	0	0	1
2414	disposition	1	1.a	0.3412506580352783	0	0	2	1	0	1
2415	disposition	1	2	0.40967780351638794	0	0	6	0	0	1
2416	disposition	1	2.a	0.44004493951797485	0	0	3	0	0	1
2417	disposition	1.a	2	0.3611104488372803	0	0	8	0	0	1
2418	disposition	1.a	2.a	0.44013679027557373	0	0	5	0	0	1
2419	disposition	2	2.a	0.34491246938705444	0	0	3	1	0	0
2420	distance	1	1.a	0.30810803174972534	2	0	5	1	0	0
2421	distance	1	1.b	0.4659982919692993	1	0	1	1	1	1
2422	distance	1.a	1.b	0.5689363777637482	1	0	6	1	1	1
2423	divergens	1	1.a	0.4205511212348938	1	0	2	1	0	1
2424	division	1	4	0.3827030062675476	0	0	20	0	0	1
2425	doktor	1	2	0.43068867921829224	2	0	2	0	0	1
2426	dokument	1	2	0.3549126386642456	3	0	8	0	0	0
2427	dokumentere	1	1.a	0.29584693908691406	0	0	3	1	0	0
2428	dollar	1	1.a	0.1748826503753662	1	0	3	1	0	0
2429	dom	1	1.a	0.32417237758636475	0	0	15	1	0	0
2430	dom	1	2	0.13735079765319824	4	0	7	0	0	1
2431	dom	1.a	2	0.31324678659439087	0	0	8	0	0	1
2432	dominans	1	1.a	0.39134591817855835	0	0	0	1	0	0
2433	dommer	1	2	0.18800300359725952	3	0	3	0	0	1
2434	domstol	1	1.a	0.20499032735824585	5	0	12	1	0	0
2435	donere	1	2	0.43168407678604126	2	0	2	0	0	1
2436	donor	1	2	0.4758184552192688	1	0	0	0	0	1
2437	dosis	1	1.a	0.1694830060005188	2	0	5	1	1	1
2438	douche	1	1.a	0.2115335464477539	0	0	2	1	0	1
2439	doven	1	1.a	0.2430850863456726	0	0	3	1	0	0
2440	doven	1	2	0.4115891456604004	0	0	7	0	0	1
2441	doven	1.a	2	0.4478451609611511	0	0	4	0	0	1
2442	drage	1	2	0.3175464868545532	0	0	3	0	0	1
2443	drager	1	2	0.43340837955474854	1	0	1	0	0	1
2444	dragt	1	1.b	0.36770498752593994	3	0	6	1	0	0
2445	dragt	1	2	0.4120040535926819	1	0	6	0	0	1
2446	dragt	1.b	2	0.438260555267334	1	0	0	0	0	1
2447	drama	1	1.a	0.23542922735214233	0	0	3	1	0	1
2448	drama	1	2	0.30293703079223633	0	0	3	0	0	1
2449	drama	1.a	2	0.439583957195282	0	0	0	0	0	1
2450	dramatisk	1	1.a	0.35406869649887085	0	0	11	1	0	0
2451	dramatisk	1	2	0.44339537620544434	1	0	9	0	0	1
2452	dramatisk	1.a	2	0.5112528800964355	0	0	2	0	0	1
2453	dreje	1	1.a	0.30903536081314087	0	0	7	1	0	0
2454	dreje	1	1.b	0.33410149812698364	0	0	6	1	1	1
2455	dreje	1	2	0.35758447647094727	3	1	6	0	0	1
2456	dreje	1	2.a	0.3554075360298157	3	0	2	0	0	1
2457	dreje	1	2.b	0.34425175189971924	3	0	5	0	0	1
2458	dreje	1.a	1.b	0.26884233951568604	0	0	1	1	1	1
2459	dreje	1.a	2	0.28181183338165283	0	0	1	0	0	1
2460	dreje	1.a	2.a	0.28459101915359497	0	1	5	0	0	1
2461	dreje	1.a	2.b	0.2751240134239197	0	0	2	0	0	1
2462	dreje	1.b	2	0.39709532260894775	0	0	0	0	1	1
2463	dreje	1.b	2.a	0.3655340075492859	0	0	4	0	1	1
2464	dreje	1.b	2.b	0.38485437631607056	0	0	1	0	1	1
2465	dreje	2	2.a	0.13819283246994019	4	0	4	1	0	0
2466	dreje	2	2.b	0.07009953260421753	4	2	1	1	0	0
2467	dreje	2.a	2.b	0.09625411033630371	4	0	3	1	0	0
2468	drejning	1	1.a	0.33861595392227173	0	0	8	1	1	1
2469	dreng	1	2	0.17865204811096191	2	0	4	0	0	1
2470	dreng	1	3	0.23371946811676025	2	0	5	0	0	1
2471	dreng	1	3.a	0.30070823431015015	2	0	6	0	0	1
2472	dreng	1	3.b	0.23727262020111084	2	0	7	0	0	1
2473	dreng	2	3	0.17786091566085815	2	0	1	0	0	0
2474	dreng	2	3.a	0.28561824560165405	2	0	2	0	0	0
2475	dreng	2	3.b	0.2562769055366516	2	0	3	0	0	0
2476	dreng	3	3.a	0.30983567237854004	2	0	1	1	0	0
2477	dreng	3	3.b	0.2779655456542969	2	0	2	1	0	0
2478	dreng	3.a	3.b	0.17609471082687378	2	0	1	1	0	0
2479	drift	1	1.a	0.331265389919281	0	0	4	1	0	0
2480	drift	1	2	0.3825724124908447	1	0	8	0	0	1
2481	drift	1	2.a	0.4261915683746338	0	0	9	0	0	1
2482	drift	1	3	0.30703699588775635	4	0	6	0	0	1
2483	drift	1.a	2	0.4495276212692261	0	0	4	0	0	1
2484	drift	1.a	2.a	0.4366518259048462	0	0	5	0	0	1
2485	drift	1.a	3	0.39000922441482544	0	0	2	0	0	1
2486	drift	2	2.a	0.30398041009902954	0	0	1	1	0	0
2487	drift	2	3	0.4809955358505249	1	0	2	0	0	1
2488	drift	2.a	3	0.4700523018836975	0	0	3	0	0	1
2489	drikke	1	2	0.2767166495323181	3	1	1	0	0	1
2490	drikke	1	2.a	0.263763964176178	3	1	6	0	0	1
2491	drikke	2	2.a	0.039077699184417725	3	1	7	1	0	0
2492	drille	1	1.a	0.39451026916503906	0	1	7	1	0	1
2493	drivkraft	1.a	2	0.26316511631011963	0	0	2	0	1	1
2494	dronning	1	1.a	0.29928773641586304	2	0	4	1	0	0
2495	dronning	1	2	0.40085357427597046	2	0	4	0	0	1
2496	dronning	1.a	2	0.43491870164871216	2	0	0	0	0	1
2497	droppe	1	2	0.298501193523407	0	0	6	0	0	1
2498	drukne	1	1.a	0.18185722827911377	0	0	1	1	0	1
2499	drukne	1	2	0.3483826518058777	1	0	7	0	1	1
2500	drukne	1	2.a	0.3170613646507263	0	0	1	0	1	1
2501	drukne	1	2.b	0.31361526250839233	1	0	0	0	1	1
2502	drukne	1.a	2	0.390828013420105	0	0	8	0	1	1
2503	drukne	1.a	2.a	0.3316366672515869	0	0	2	0	1	1
2504	drukne	1.a	2.b	0.3233422636985779	0	0	1	0	1	1
2505	drukne	2	2.a	0.13115805387496948	0	0	6	1	2	0
2506	drukne	2	2.b	0.33898085355758667	1	0	7	1	2	1
2507	drukne	2.a	2.b	0.30323082208633423	0	0	1	1	2	1
2508	dryppe	1	1.a	0.12376183271408081	1	0	1	1	0	1
2509	dryppe	1	1.b	0.3468465209007263	1	1	1	1	0	1
2510	dryppe	1.a	1.b	0.27303242683410645	2	0	0	1	0	1
2511	dråbe	1	1.a	0.30170971155166626	0	0	0	1	1	1
2512	dråbe	1	2	0.26920634508132935	2	0	0	0	0	1
2513	dråbe	1.a	2	0.3639148473739624	0	0	0	0	1	1
2514	dræbe	1	1.a	0.32556551694869995	0	1	7	1	1	1
2515	drøm	1	2	0.4038119316101074	2	0	3	0	0	1
2516	drøm	1	2.a	0.3713527321815491	0	0	2	0	0	1
2517	drøm	1	3	0.4571526050567627	0	0	5	0	0	1
2518	drøm	2	2.a	0.3907821774482727	0	0	5	1	0	0
2519	drøm	2	3	0.4312456250190735	0	0	8	0	0	1
2520	drøm	2.a	3	0.43433451652526855	0	0	3	0	0	1
2521	drømmeri	1	2	0.31581681966781616	0	0	1	0	0	1
2522	du	1	1.a	0.5116527080535889	0	2	0	1	0	1
2523	dum	1	1.a	0.48214441537857056	2	0	5	1	0	0
2524	dum	1	1.b	0.2749946117401123	2	0	1	1	0	0
2525	dum	1	2	0.6064750552177429	2	0	5	0	0	1
2526	dum	1.a	1.b	0.35011255741119385	2	0	4	1	0	0
2527	dum	1.a	2	0.537303239107132	2	0	0	0	0	1
2528	dum	1.b	2	0.46510636806488037	2	0	4	0	0	1
2529	dyb	1	1.a	0.3062877655029297	0	0	5	1	0	0
2530	dyb	1	1.b	0.32712167501449585	0	0	7	1	0	0
2531	dyb	1	2	0.09583431482315063	0	0	9	0	0	1
2532	dyb	1	2.a	0.3450716733932495	0	0	9	0	0	1
2533	dyb	1	3	0.43594372272491455	1	0	2	0	0	1
2534	dyb	1	3.a	0.3635154366493225	0	0	1	0	0	1
2535	dyb	1	4	0.4996487498283386	0	0	8	0	0	1
2536	dyb	1	4.a	0.3183680772781372	0	0	4	0	0	1
2537	dyb	1	6	0.4241563677787781	0	0	5	0	0	1
2538	dyb	1.a	1.b	0.3968360424041748	0	0	2	1	0	0
2539	dyb	1.a	2	0.3560975193977356	0	0	4	0	0	1
2540	dyb	1.a	2.a	0.4207952618598938	0	0	4	0	0	1
2541	dyb	1.a	3	0.40800631046295166	0	0	3	0	0	1
2542	dyb	1.a	3.a	0.3428664207458496	0	0	6	0	0	1
2543	dyb	1.a	4	0.3562670350074768	0	0	3	0	0	1
2544	dyb	1.a	4.a	0.4087955355644226	0	0	1	0	0	1
2545	dyb	1.a	6	0.31249570846557617	0	0	0	0	0	1
2546	dyb	1.b	2	0.3462323546409607	0	0	2	0	0	1
2547	dyb	1.b	2.a	0.05670279264450073	0	0	2	0	0	1
2548	dyb	1.b	3	0.5311609506607056	0	0	5	0	0	1
2549	dyb	1.b	3.a	0.4101521372795105	0	0	8	0	0	1
2550	dyb	1.b	4	0.5422790050506592	0	0	1	0	0	1
2551	dyb	1.b	4.a	0.3159474730491638	0	0	3	0	0	1
2552	dyb	1.b	6	0.4374848008155823	0	0	2	0	0	1
2553	dyb	2	2.a	0.3081529140472412	0	0	0	1	0	0
2554	dyb	2	3	0.4674551486968994	0	0	7	0	0	1
2555	dyb	2	3.a	0.38517069816589355	0	0	10	0	0	1
2556	dyb	2	4	0.5211044251918793	0	0	1	0	0	1
2557	dyb	2	4.a	0.35155826807022095	0	0	5	0	0	1
2558	dyb	2	6	0.46784234046936035	0	0	4	0	0	1
2559	dyb	2.a	3	0.533695250749588	0	0	7	0	0	1
2560	dyb	2.a	3.a	0.42859286069869995	0	0	10	0	0	1
2561	dyb	2.a	4	0.5656192600727081	0	0	1	0	0	1
2562	dyb	2.a	4.a	0.3171372413635254	0	0	5	0	0	1
2563	dyb	2.a	6	0.4632576107978821	0	0	4	0	0	1
2564	dyb	3	3.a	0.25225383043289185	0	0	3	1	0	0
2565	dyb	3	4	0.5112929046154022	0	0	6	0	0	1
2566	dyb	3	4.a	0.5505721569061279	0	0	2	0	0	1
2567	dyb	3	6	0.46158695220947266	0	0	3	0	0	1
2568	dyb	3.a	4	0.36589139699935913	0	0	9	0	0	1
2569	dyb	3.a	4.a	0.45960718393325806	0	0	5	0	0	1
2570	dyb	3.a	6	0.37324094772338867	0	0	6	0	0	1
2571	dyb	4	4.a	0.5537765622138977	0	0	4	1	0	0
2572	dyb	4	6	0.35472190380096436	0	0	3	0	0	1
2573	dyb	4.a	6	0.5169845819473267	0	0	1	0	0	1
2574	dyd	1	1.a	0.2596961259841919	1	0	12	1	0	0
2575	dygtig	1	1.a	0.15724748373031616	0	0	13	1	0	0
2576	dygtighed	1	1.a	0.18335020542144775	2	0	7	1	0	0
2577	dykke	1	1.a	0.18245965242385864	2	1	1	1	0	1
2578	dykke	1	2	0.4195934534072876	2	0	1	0	0	1
2579	dykke	1.a	2	0.3022291660308838	3	0	0	0	0	1
2580	dynamisk	1	1.a	0.4896794557571411	1	0	7	1	0	0
2581	dyne	1	1.a	0.35780465602874756	0	0	17	1	1	1
2582	dyne	1	1.b	0.3050989508628845	0	0	19	1	1	1
2583	dyne	1.a	1.b	0.4180377125740051	0	0	2	1	2	1
2584	dyr	1	1.a	0.5552408993244171	0	0	17	1	0	0
2585	dyr	1	1.b	0.4481580853462219	0	0	17	1	0	0
2586	dyr	1	1.c	0.3565479516983032	0	0	17	1	0	0
2587	dyr	1	2	0.40514075756073	0	0	14	0	0	1
2588	dyr	1.a	1.b	0.23706334829330444	0	0	0	1	0	0
2589	dyr	1.a	1.c	0.4213741421699524	0	0	0	1	0	0
2590	dyr	1.a	2	0.5362958908081055	0	0	3	0	0	1
2591	dyr	1.b	1.c	0.24227023124694824	0	0	0	1	0	0
2592	dyr	1.b	2	0.45080822706222534	0	0	3	0	0	1
2593	dyr	1.c	2	0.39527976512908936	0	0	3	0	0	1
2594	dyr	1	1.a	0.4261683225631714	2	0	15	1	0	0
2595	dyr	1	1.b	0.34570950269699097	1	0	15	1	0	1
2596	dyr	1	1.d	0.33062541484832764	1	0	14	1	1	1
2597	dyr	1	1.e	0.33681875467300415	0	0	15	1	1	1
2598	dyr	1.a	1.b	0.4786900281906128	1	0	0	1	0	1
2599	dyr	1.a	1.d	0.5051907896995544	1	0	1	1	1	1
2600	dyr	1.a	1.e	0.4443089962005615	0	0	0	1	1	1
2601	dyr	1.b	1.d	0.4025462865829468	1	0	1	1	1	1
2602	dyr	1.b	1.e	0.4481768012046814	0	0	0	1	1	1
2603	dyr	1.d	1.e	0.2033247947692871	0	0	1	1	2	0
2604	dyreart	1	1.a	0.261502206325531	2	0	3	1	0	0
2605	dyrke	1	2	0.17768961191177368	3	1	6	0	0	0
2606	dyrke	1	3	0.37833404541015625	3	0	4	0	0	1
2607	dyrke	1	3.a	0.4867073893547058	2	0	2	0	0	1
2608	dyrke	1	4	0.41181373596191406	1	0	1	0	0	1
2609	dyrke	1	4.a	0.4373321533203125	0	0	4	0	1	1
2610	dyrke	1	5	0.43939000368118286	3	0	3	0	0	1
2611	dyrke	2	3	0.4148406982421875	3	0	2	0	0	1
2612	dyrke	2	3.a	0.49915194511413574	1	0	8	0	0	1
2613	dyrke	2	4	0.41598302125930786	0	0	7	0	0	1
2614	dyrke	2	4.a	0.44419020414352417	0	0	10	0	1	1
2615	dyrke	2	5	0.4654890298843384	2	0	9	0	0	1
2616	dyrke	3	3.a	0.4034119248390198	1	0	6	1	0	0
2617	dyrke	3	4	0.3571086525917053	0	0	5	0	0	1
2618	dyrke	3	4.a	0.4252045154571533	0	0	8	0	1	1
2619	dyrke	3	5	0.4038013219833374	2	0	7	0	0	1
2620	dyrke	3.a	4	0.5143550634384155	1	0	1	0	0	1
